Company,Year,HSI,GES,Sector,SizNumFXHedge,SizNumFXFutFor,SizNumFXFutures,HedgingIndex,AvgAnnualGPR,GDP,CPI,InterestRate,TradeBalance,AvgAnnualVolatility,TypesOfDerivativesUsed,FXDerivativesNotional,ForeignAssetsPct,CountriesOperated,HedgeAccountingMentions,IntlCapexPct,IntlEmployeesPct,SupplyChainComplexity,FilingType,PoliticalRiskInsurance,IntlRDExpensePct,VARModelMentions,RiskCommitteeMentions,ForeignRevenuePct,DerivativesFairValue
AMT,2022,4.98,5.77,REITs,1.0,0.0,0.0,-0.3575283955072745,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2461,0.61,71,136,0.37,0.54,0.61,10-K,0,0.54,0,0,0.45,227
AMT,2023,3.64,6.64,REITs,1.0,0.0,0.0,-0.3575283955072745,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2849,0.81,52,100,0.48,0.83,0.26,10-K,0,0.49,0,0,0.29,416
AMT,2024,2.24,5.91,REITs,1.0,0.0,0.0,-0.3575283955072745,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,2354,0.85,38,76,0.09,0.15,0.72,10-K,1,0.54,0,3,0.83,63
CCI,2018,2.59,4.97,REITs,8.0,0.0,0.0,-0.2620931152059074,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,2490,0.16,43,20,0.4,0.22,0.31,10-K,0,0.08,0,0,0.12,423
CCI,2019,3.25,6.24,REITs,8.0,0.0,0.0,-0.2620931152059074,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,2876,0.57,36,8,0.33,0.2,0.19,10-K,1,0.13,0,0,0.66,56
CCI,2020,2.44,4.99,REITs,8.0,0.0,0.0,-0.2620931152059074,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,286,0.16,46,16,0.33,0.66,0.43,10-K,1,0.43,0,0,0.79,327
CCI,2021,2.85,5.43,REITs,8.0,0.0,0.0,-0.2620931152059074,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,929,0.66,47,3,0.46,0.21,0.47,10-K,1,0.03,0,0,0.21,210
CCI,2022,3.17,4.08,REITs,8.0,0.0,0.0,-0.2620931152059074,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1659,0.82,48,3,0.53,0.33,0.76,10-K,0,0.23,0,0,0.43,222
CCI,2023,1.9,3.24,REITs,8.0,0.0,0.0,-0.2620931152059074,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,2245,0.21,23,3,0.11,0.28,0.67,10-K,1,0.19,0,0,0.17,109
CCI,2024,3.68,5.47,REITs,8.0,0.0,0.0,-0.2620931152059074,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,695,0.22,8,0,0.07,0.26,0.66,10-K,0,0.13,0,1,0.67,70
PLD,2024,5.3,4.64,REITs,0.0,74.0,0.0,-0.0034380080785152,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2072,0.27,72,237,0.49,0.37,0.61,10-K,0,0.38,0,0,0.77,51
PLD,2018,5.32,7.05,REITs,0.0,74.0,0.0,-0.0034380080785152,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,1964,0.61,26,189,0.31,0.82,0.95,10-K,1,0.44,0,0,0.66,288
PLD,2019,5.08,5.57,REITs,0.0,74.0,0.0,-0.0034380080785152,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,2920,0.83,42,187,0.43,0.56,0.77,10-K,1,0.2,0,0,0.74,463
PLD,2020,3.21,5.03,REITs,0.0,74.0,0.0,-0.0034380080785152,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2923,0.31,20,210,0.26,0.27,0.76,10-K,1,0.48,0,0,0.54,372
PLD,2021,2.43,4.91,REITs,0.0,74.0,0.0,-0.0034380080785152,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,2500,0.37,28,222,0.21,0.38,0.7,10-K,1,0.37,0,0,0.16,67
PLD,2022,4.02,6.37,REITs,0.0,74.0,0.0,-0.0034380080785152,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,498,0.35,44,216,0.07,0.17,0.56,10-K,1,0.13,0,0,0.74,149
PLD,2023,2.97,5.57,REITs,0.0,74.0,0.0,-0.0034380080785152,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,688,0.9,32,213,0.71,0.31,0.58,10-K,1,0.26,0,0,0.33,395
PSA,2018,3.02,5.31,REITs,4.0,0.0,0.0,-0.3166275610924029,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,191,0.56,58,1,0.19,0.3,0.72,10-K,1,0.34,0,0,0.34,440
PSA,2019,3.0,5.23,REITs,4.0,0.0,0.0,-0.3166275610924029,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,1220,0.65,15,1,0.5,0.34,0.27,10-K,1,0.15,0,0,0.62,351
PSA,2020,2.75,5.89,REITs,4.0,0.0,0.0,-0.3166275610924029,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,186,0.65,50,2,0.37,0.42,0.38,10-K,0,0.5,0,0,0.49,394
PSA,2022,3.74,6.46,REITs,4.0,0.0,0.0,-0.3166275610924029,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2398,0.12,55,2,0.54,0.35,0.48,10-K,0,0.15,0,1,0.5,229
PSA,2023,3.42,6.17,REITs,4.0,0.0,0.0,-0.3166275610924029,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,1665,0.89,40,2,0.38,0.75,0.93,10-K,0,0.42,0,0,0.51,146
PSA,2024,2.25,6.63,REITs,4.0,0.0,0.0,-0.3166275610924029,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,1088,0.52,58,0,0.78,0.49,0.78,10-K,1,0.07,0,2,0.13,374
PSA,2021,4.01,4.18,REITs,4.0,0.0,0.0,-0.3166275610924029,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1946,0.47,33,2,0.2,0.9,0.64,10-K,1,0.21,0,0,0.38,267
EQIX,2018,3.72,4.55,REITs,19.0,280.0,0.0,1.2792647149293506,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2335,0.1,53,244,0.39,0.77,0.51,10-K,1,0.05,0,0,0.42,151
EQIX,2019,3.87,4.28,REITs,19.0,280.0,0.0,1.2792647149293506,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,621,0.87,41,214,0.31,0.14,0.76,10-K,0,0.26,0,0,0.21,429
EQIX,2020,5.24,6.37,REITs,19.0,280.0,0.0,1.2792647149293506,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,1298,0.56,4,292,0.43,0.64,0.82,10-K,0,0.12,0,0,0.22,442
EQIX,2021,4.09,4.15,REITs,19.0,280.0,0.0,1.2792647149293506,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,1937,0.46,53,298,0.58,0.29,0.9,10-K,1,0.27,0,0,0.42,411
EQIX,2022,4.36,5.04,REITs,19.0,280.0,0.0,1.2792647149293506,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2803,0.7,38,239,0.05,0.19,0.2,10-K,0,0.44,0,0,0.61,50
EQIX,2023,4.44,5.7,REITs,19.0,280.0,0.0,1.2792647149293506,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2877,0.33,15,308,0.75,0.18,0.8,10-K,1,0.13,0,0,0.2,451
EQIX,2024,3.55,5.67,REITs,19.0,280.0,0.0,1.2792647149293506,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,482,0.42,9,336,0.43,0.54,0.7,10-K,1,0.57,0,1,0.11,366
DLR,2018,4.14,5.81,REITs,39.0,20.0,0.0,0.2599337049821033,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,1809,0.44,34,85,0.78,0.69,0.85,10-K,0,0.41,0,0,0.69,479
DLR,2019,3.7,4.31,REITs,39.0,20.0,0.0,0.2599337049821033,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2483,0.51,29,95,0.63,0.53,0.66,10-K,0,0.4,0,0,0.76,329
DLR,2020,3.78,6.3,REITs,39.0,20.0,0.0,0.2599337049821033,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2706,0.13,12,97,0.59,0.8,0.64,10-K,0,0.08,0,0,0.47,24
DLR,2021,3.64,7.25,REITs,39.0,20.0,0.0,0.2599337049821033,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,2860,0.85,51,119,0.13,0.81,0.87,10-K,1,0.08,0,0,0.24,13
DLR,2022,2.73,4.25,REITs,39.0,20.0,0.0,0.2599337049821033,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,405,0.72,77,102,0.44,0.61,0.59,10-K,1,0.44,0,0,0.41,261
DLR,2023,2.4,7.4,REITs,39.0,20.0,0.0,0.2599337049821033,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1394,0.22,54,137,0.4,0.4,0.69,10-K,0,0.15,0,0,0.37,145
DLR,2024,3.34,5.36,REITs,39.0,20.0,0.0,0.2599337049821033,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,1899,0.57,50,151,0.78,0.62,0.74,10-K,1,0.46,0,0,0.41,69
O,2019,3.69,6.54,REITs,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,293,0.29,38,52,0.38,0.7,0.7,10-K,0,0.39,0,1,0.89,344
O,2020,3.94,6.89,REITs,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,2091,0.14,34,88,0.71,0.76,0.52,10-K,1,0.25,0,1,0.81,249
O,2021,3.77,7.02,REITs,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,1345,0.73,78,136,0.19,0.83,0.71,10-K,1,0.31,0,1,0.25,180
O,2022,4.46,5.28,REITs,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,459,0.4,79,117,0.75,0.46,0.98,10-K,1,0.18,0,1,0.37,281
O,2023,4.78,6.2,REITs,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,537,0.11,78,169,0.77,0.21,0.62,10-K,0,0.22,0,1,0.73,463
O,2024,3.21,4.65,REITs,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,1791,0.18,71,202,0.44,0.43,0.45,10-K,1,0.49,0,3,0.5,455
O,2018,2.25,5.71,REITs,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,2796,0.3,78,0,0.53,0.27,0.29,10-K,1,0.36,0,0,0.37,238
SPG,2018,4.04,4.4,REITs,13.0,93.0,0.0,0.2682145623918825,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2441,0.57,17,53,0.77,0.88,0.41,10-K,0,0.18,0,0,0.62,423
SPG,2019,3.34,5.86,REITs,13.0,93.0,0.0,0.2682145623918825,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,1806,0.7,7,59,0.68,0.39,0.17,10-K,0,0.02,0,0,0.83,187
SPG,2020,3.4,4.26,REITs,13.0,93.0,0.0,0.2682145623918825,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2158,0.13,52,66,0.68,0.36,0.75,10-K,0,0.56,0,0,0.76,262
SPG,2021,2.25,6.62,REITs,13.0,93.0,0.0,0.2682145623918825,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,246,0.58,61,76,0.13,0.47,0.35,10-K,0,0.4,0,0,0.13,470
SPG,2022,3.67,6.25,REITs,13.0,93.0,0.0,0.2682145623918825,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,1202,0.79,40,68,0.2,0.8,0.6,10-K,1,0.32,0,0,0.49,187
SPG,2023,3.59,5.6,REITs,13.0,93.0,0.0,0.2682145623918825,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2610,0.32,8,67,0.66,0.62,0.99,10-K,1,0.35,0,0,0.33,50
SPG,2024,5.07,6.15,REITs,13.0,93.0,0.0,0.2682145623918825,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,1853,0.55,32,57,0.27,0.65,0.86,10-K,0,0.42,0,2,0.6,391
AVB,2018,3.62,6.48,REITs,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,2102,0.21,32,145,0.45,0.5,0.88,10-K,1,0.45,0,0,0.21,362
AVB,2019,5.35,6.7,REITs,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,1425,0.75,77,127,0.71,0.33,0.54,10-K,1,0.01,0,0,0.45,71
AVB,2020,3.74,5.4,REITs,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2818,0.76,79,146,0.67,0.3,0.82,10-K,1,0.19,0,0,0.16,392
AVB,2021,3.4,3.47,REITs,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,2675,0.16,22,139,0.24,0.31,0.74,10-K,1,0.57,0,0,0.42,386
AVB,2022,3.08,6.23,REITs,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,760,0.19,20,145,0.2,0.38,0.24,10-K,0,0.17,0,0,0.8,98
AVB,2023,4.01,5.83,REITs,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,1735,0.65,79,137,0.3,0.68,0.38,10-K,1,0.25,0,0,0.26,326
AVB,2024,4.3,5.34,REITs,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,411,0.24,3,142,0.16,0.74,0.61,10-K,1,0.36,0,1,0.9,353
EQR,2023,2.93,5.29,REITs,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,1037,0.63,7,123,0.23,0.53,0.78,10-K,1,0.25,0,0,0.4,278
EQR,2024,5.07,5.62,REITs,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,275,0.6,6,122,0.33,0.12,0.55,10-K,1,0.24,0,1,0.78,159
EQR,2018,5.3,5.11,REITs,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,491,0.82,18,148,0.21,0.41,0.39,10-K,1,0.12,0,0,0.25,160
EQR,2019,2.52,6.51,REITs,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,2274,0.83,12,147,0.25,0.76,0.62,10-K,0,0.13,0,0,0.69,468
EQR,2020,3.35,4.61,REITs,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,459,0.62,56,169,0.26,0.69,0.71,10-K,1,0.52,0,0,0.1,90
EQR,2021,3.54,4.62,REITs,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,2472,0.78,8,167,0.37,0.17,0.85,10-K,0,0.12,0,0,0.7,274
EQR,2022,3.67,5.55,REITs,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,1945,0.52,68,159,0.28,0.38,0.97,10-K,0,0.09,0,0,0.17,183
AAPL,2018,4.77,5.25,Technology,15.0,25.0,0.0,-0.0424267541949515,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,2765,0.36,72,177,0.47,0.54,0.46,10-K,0,0.42,2,1,0.38,160
AAPL,2019,3.57,4.02,Technology,15.0,25.0,0.0,-0.0424267541949515,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1004,0.13,42,237,0.59,0.44,0.16,10-K,0,0.37,2,1,0.35,148
AAPL,2020,4.74,4.46,Technology,15.0,25.0,0.0,-0.0424267541949515,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2178,0.45,9,338,0.27,0.27,0.25,10-K,1,0.06,2,1,0.73,276
AAPL,2021,4.39,4.78,Technology,15.0,25.0,0.0,-0.0424267541949515,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,2430,0.25,25,112,0.38,0.58,0.3,10-K,1,0.15,2,0,0.4,382
AAPL,2022,1.66,5.97,Technology,15.0,25.0,0.0,-0.0424267541949515,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,440,0.65,68,100,0.18,0.12,0.87,10-K,1,0.27,2,0,0.41,73
AAPL,2023,4.07,5.4,Technology,15.0,25.0,0.0,-0.0424267541949515,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,2244,0.61,26,48,0.12,0.83,0.13,10-K,1,0.13,1,0,0.68,483
AAPL,2024,5.06,5.7,Technology,15.0,25.0,0.0,-0.0424267541949515,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,2910,0.88,26,50,0.6,0.89,0.11,10-K,0,0.15,1,1,0.84,446
MSFT,2023,4.17,3.52,Technology,13.0,6.0,0.0,-0.1641095984774868,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2950,0.4,30,78,0.1,0.17,0.57,10-K,0,0.22,0,0,0.48,148
MSFT,2024,2.2,4.82,Technology,13.0,6.0,0.0,-0.1641095984774868,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,145,0.14,47,78,0.51,0.12,0.22,10-K,1,0.18,0,2,0.67,85
MSFT,2018,1.57,5.24,Technology,13.0,6.0,0.0,-0.1641095984774868,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,79,0.16,39,110,0.07,0.69,0.97,10-K,0,0.52,0,0,0.6,125
MSFT,2019,5.0,6.71,Technology,13.0,6.0,0.0,-0.1641095984774868,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,1740,0.6,47,89,0.64,0.56,0.77,10-K,1,0.19,0,0,0.47,492
MSFT,2020,3.44,6.9,Technology,13.0,6.0,0.0,-0.1641095984774868,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,1924,0.76,54,104,0.36,0.44,0.62,10-K,1,0.21,0,0,0.9,312
MSFT,2021,2.22,4.45,Technology,13.0,6.0,0.0,-0.1641095984774868,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1602,0.87,2,87,0.53,0.14,0.83,10-K,0,0.15,0,0,0.39,97
MSFT,2022,3.68,6.38,Technology,13.0,6.0,0.0,-0.1641095984774868,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2208,0.76,71,76,0.22,0.2,0.79,10-K,1,0.04,0,0,0.82,357
NVDA,2018,1.9,4.85,Technology,0.0,61.0,0.0,-0.0680381700475014,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,910,0.55,10,52,0.44,0.53,0.72,10-K,1,0.37,0,0,0.54,57
NVDA,2019,2.28,6.79,Technology,0.0,61.0,0.0,-0.0680381700475014,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,1073,0.53,36,43,0.61,0.36,0.74,10-K,0,0.39,0,0,0.12,108
NVDA,2020,2.79,5.66,Technology,0.0,61.0,0.0,-0.0680381700475014,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,716,0.83,59,60,0.76,0.19,0.52,10-K,1,0.29,0,0,0.5,36
NVDA,2021,3.27,6.4,Technology,0.0,61.0,0.0,-0.0680381700475014,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,624,0.18,7,64,0.21,0.63,0.76,10-K,1,0.27,0,0,0.84,339
NVDA,2022,4.63,6.78,Technology,0.0,61.0,0.0,-0.0680381700475014,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,1164,0.58,61,56,0.21,0.72,0.59,10-K,1,0.26,0,0,0.49,43
NVDA,2023,3.75,3.37,Technology,0.0,61.0,0.0,-0.0680381700475014,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,1537,0.2,28,58,0.5,0.6,0.68,10-K,1,0.51,0,0,0.87,424
NVDA,2024,3.91,5.51,Technology,0.0,61.0,0.0,-0.0680381700475014,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,2750,0.78,18,51,0.58,0.13,0.14,10-K,0,0.04,0,0,0.27,185
CSCO,2018,4.45,4.49,Technology,106.0,14.0,0.0,1.1435702142106006,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,2400,0.17,51,159,0.4,0.32,0.76,10-K,0,0.29,0,0,0.45,162
CSCO,2019,2.88,3.9,Technology,106.0,14.0,0.0,1.1435702142106006,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,192,0.27,47,151,0.08,0.55,0.25,10-K,0,0.44,0,0,0.33,388
CSCO,2020,4.18,5.0,Technology,106.0,14.0,0.0,1.1435702142106006,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,1643,0.62,15,218,0.22,0.77,0.52,10-K,0,0.33,0,0,0.63,161
CSCO,2021,2.9,6.33,Technology,106.0,14.0,0.0,1.1435702142106006,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,1642,0.56,61,197,0.71,0.8,0.99,10-K,0,0.26,0,0,0.29,124
CSCO,2022,4.49,6.16,Technology,106.0,14.0,0.0,1.1435702142106006,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1669,0.84,2,179,0.76,0.62,0.76,10-K,0,0.27,0,0,0.81,407
CSCO,2023,3.37,3.26,Technology,106.0,14.0,0.0,1.1435702142106006,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,706,0.18,2,177,0.23,0.26,0.3,10-K,0,0.2,0,0,0.84,200
CSCO,2024,4.16,7.01,Technology,106.0,14.0,0.0,1.1435702142106006,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,1523,0.11,73,172,0.52,0.89,0.75,10-K,1,0.36,0,1,0.49,201
INTC,2018,3.34,5.53,Technology,2.0,11.0,0.0,-0.2892331085234315,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,2504,0.5,18,107,0.2,0.23,0.39,10-K,1,0.08,0,0,0.19,14
INTC,2019,2.99,6.68,Technology,2.0,11.0,0.0,-0.2892331085234315,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,463,0.78,49,90,0.78,0.26,0.44,10-K,0,0.45,0,0,0.32,283
INTC,2020,3.48,4.18,Technology,2.0,11.0,0.0,-0.2892331085234315,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2745,0.39,50,97,0.67,0.8,0.2,10-K,1,0.57,0,0,0.35,31
INTC,2021,3.62,7.56,Technology,2.0,11.0,0.0,-0.2892331085234315,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,1472,0.51,72,100,0.24,0.73,0.22,10-K,0,0.03,0,0,0.27,279
INTC,2022,3.34,4.47,Technology,2.0,11.0,0.0,-0.2892331085234315,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1390,0.58,32,114,0.62,0.89,0.92,10-K,1,0.52,0,0,0.36,453
INTC,2023,3.53,6.03,Technology,2.0,11.0,0.0,-0.2892331085234315,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,2023,0.68,32,107,0.35,0.8,0.17,10-K,0,0.28,0,0,0.23,258
INTC,2024,3.14,4.89,Technology,2.0,11.0,0.0,-0.2892331085234315,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,1044,0.6,42,124,0.71,0.6,0.78,10-K,0,0.11,0,1,0.82,469
ORCL,2023,3.18,4.5,Technology,8.0,42.0,0.0,-0.0533848996137981,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,1241,0.85,41,88,0.62,0.28,0.14,10-K,0,0.1,0,0,0.49,225
ORCL,2024,4.56,4.28,Technology,8.0,42.0,0.0,-0.0533848996137981,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,971,0.13,22,90,0.69,0.27,0.26,10-K,0,0.38,0,0,0.7,476
ORCL,2025,3.49,5.27,Technology,8.0,42.0,0.0,-0.0533848996137981,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,1,2087,0.84,13,92,0.2,0.16,0.62,10-K,1,0.02,0,0,0.79,429
ORCL,2018,2.55,7.27,Technology,8.0,42.0,0.0,-0.0533848996137981,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,870,0.81,75,254,0.33,0.15,0.65,10-K,1,0.46,0,0,0.85,104
ORCL,2019,3.46,5.73,Technology,8.0,42.0,0.0,-0.0533848996137981,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,1506,0.42,68,242,0.12,0.68,0.37,10-K,1,0.09,0,0,0.66,424
ORCL,2020,4.73,5.88,Technology,8.0,42.0,0.0,-0.0533848996137981,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2028,0.51,78,251,0.69,0.4,0.44,10-K,0,0.3,0,0,0.7,258
ORCL,2021,5.74,4.05,Technology,8.0,42.0,0.0,-0.0533848996137981,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,2935,0.34,46,242,0.49,0.32,0.44,10-K,0,0.16,0,0,0.38,442
ORCL,2022,4.61,5.98,Technology,8.0,42.0,0.0,-0.0533848996137981,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,1450,0.61,45,78,0.52,0.72,0.99,10-K,0,0.37,0,0,0.29,420
QCOM,2022,4.14,3.71,Technology,36.0,38.0,0.0,0.3084792486781358,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,2312,0.26,30,59,0.27,0.12,0.27,10-K,1,0.04,0,0,0.33,380
